# started on Fri Aug  7 09:31:14 2026

124578477759,,cycles,31047741647,100.00,,
143820084673,,instructions,31047741647,100.00,1.15,insn per cycle
682547006,,LLC-loads,31047741647,100.00,,
304307765,,LLC-load-misses,31047741647,100.00,44.58,of all LL-cache accesses
145818577,,dTLB-load-misses,31047741647,100.00,,
